num_training_step_calls_per_iteration,num_env_steps_sampled_lifetime,done,training_iteration,trial_id,date,timestamp,time_this_iter_s,time_total_s,pid,hostname,node_ip,time_since_restore,iterations_since_restore,timers/training_iteration,timers/restore_workers,timers/training_step,timers/env_runner_sampling_timer,timers/learner_update_timer,timers/synch_weights,env_runners/episode_duration_sec_mean,env_runners/num_env_steps_sampled_lifetime,env_runners/num_episodes,env_runners/episode_len_mean,env_runners/episode_len_min,env_runners/episode_return_mean,env_runners/episode_len_max,env_runners/num_episodes_lifetime,env_runners/episode_return_max,env_runners/episode_return_min,env_runners/num_env_steps_sampled,fault_tolerance/num_healthy_workers,fault_tolerance/num_remote_worker_restarts,env_runner_group/actor_manager_num_outstanding_async_reqs,perf/cpu_util_percent,perf/ram_util_percent,perf/gpu_util_percent0,perf/vram_util_percent0,env_runners/agent_episode_returns_mean/human,env_runners/agent_episode_returns_mean/ai,env_runners/num_agent_steps_sampled/ai,env_runners/num_agent_steps_sampled/human,env_runners/module_episode_returns_mean/ai,env_runners/module_episode_returns_mean/human,env_runners/num_module_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/ai,env_runners/num_agent_steps_sampled_lifetime/human,env_runners/num_module_steps_sampled/ai,env_runners/num_module_steps_sampled/human,env_runners/agent_steps/ai,env_runners/agent_steps/human,learners/__all_modules__/num_non_trainable_parameters,learners/__all_modules__/num_module_steps_trained,learners/__all_modules__/num_env_steps_trained_lifetime,learners/__all_modules__/num_trainable_parameters,learners/__all_modules__/learner_connector_timer,learners/__all_modules__/num_env_steps_trained,learners/__all_modules__/num_module_steps_trained_lifetime,learners/ai/num_non_trainable_parameters,learners/ai/num_module_steps_trained,learners/ai/diff_num_grad_updates_vs_sampler_policy,learners/ai/total_loss,learners/ai/gradients_default_optimizer_global_norm,learners/ai/vf_explained_var,learners/ai/entropy,learners/ai/num_trainable_parameters,learners/ai/curr_kl_coeff,learners/ai/weights_seq_no,learners/ai/module_train_batch_size_mean,learners/ai/vf_loss,learners/ai/vf_loss_unclipped,learners/ai/policy_loss,learners/ai/default_optimizer_learning_rate,learners/ai/curr_entropy_coeff,learners/ai/num_module_steps_trained_lifetime,learners/ai/mean_kl_loss,learners/human/curr_entropy_coeff
1,740000,False,185,0f52f_00000,2025-06-01_18-07-56,1748790476,4.8230063915252686,899.9394745826721,20204,Cerebro,127.0.0.1,899.9394745826721,185,4.815270643530987,1.479070988723522e-05,4.814977046177071,1.0200257171334715,3.784687571359056,0.006849174742041731,0.03160719300038181,740000,123,32.62,17,1418.98,80,17064,1463.0,-260.0,4000,4,0,0,26.900000000000002,67.3,0.0,0.0,709.49,709.49,4000,4000,709.49,709.49,740000,740000,740000,740000,4000,4000,32.62,32.62,0.0,4127,740000,145926.0,0.21142743535241554,4000,757734,0.0,4127,0.0,0.8183228373527527,0.44252660870552063,-0.02341437339782715,1.294669270515442,145926.0,0.0,185.0,4074.839907090534,9.844566345214844,166287.34375,0.09280017018318176,0.001,0.2,757734,0.0013152159517630935,0.2
1,744000,False,186,0f52f_00000,2025-06-01_18-08-01,1748790481,4.93462347984314,904.8740980625153,20204,Cerebro,127.0.0.1,904.8740980625153,186,4.8163626690961925,1.4759803097181983e-05,4.816069225715587,1.0200408429624594,3.7857614936456465,0.006849487994667582,0.025311721003963613,744000,123,32.33,18,1417.57,80,17187,1641.0,140.0,4000,4,0,0,23.566666666666666,67.3,0.0,0.0,708.785,708.785,4000,4000,708.785,708.785,744000,744000,744000,744000,4000,4000,32.33,32.33,0.0,4127,744000,145926.0,0.21160071805465816,4000,761861,0.0,4127,0.0,0.6136913895606995,0.4445136487483978,-0.043830037117004395,1.202239990234375,145926.0,0.0,186.0,4075.0865086286944,9.978665351867676,198894.125,-0.143727108836174,0.001,0.2,761861,0.0010336751583963633,0.2
1,748000,False,187,0f52f_00000,2025-06-01_18-08-06,1748790486,4.771488428115845,909.6455864906311,20204,Cerebro,127.0.0.1,909.6455864906311,187,4.815808546405514,1.4744204907170068e-05,4.815514902458709,1.0194328505329218,3.7857964077091357,0.006849746114953297,0.02958466200158,748000,117,34.07,17,1427.03,80,17304,1463.0,230.0,4000,4,0,0,21.71666666666667,67.28333333333333,0.0,0.0,713.515,713.515,4000,4000,713.515,713.515,748000,748000,748000,748000,4000,4000,34.07,34.07,0.0,4121,748000,145926.0,0.2117693135493213,4000,765982,0.0,4121,0.0,0.6136300563812256,0.3398991823196411,-0.03788316249847412,1.2259573936462402,145926.0,0.0,187.0,4075.3327941453826,10.0,187477.75,-0.1411784589290619,0.001,0.2,765982,0.0011574964737519622,0.2
1,752000,False,188,0f52f_00000,2025-06-01_18-08-11,1748790491,4.9272942543029785,914.5728807449341,20204,Cerebro,127.0.0.1,914.5728807449341,188,4.8168178799417545,1.4711763151688496e-05,4.816524119434454,1.0196807870273212,3.7865483506322537,0.00684713965378031,0.026073178998194634,752000,126,32.02,15,1408.78,80,17430,1465.0,-150.0,4000,4,0,0,22.11666666666667,67.21666666666667,0.0,0.0,704.39,704.39,4000,4000,704.39,704.39,752000,752000,752000,752000,4000,4000,32.02,32.02,0.0,4129,752000,145926.0,0.21193262451228423,4000,770111,0.0,4129,0.0,0.5877108573913574,0.3987862169742584,-0.03815257549285889,1.2430193424224854,145926.0,0.0,188.0,4075.579545300874,9.676054000854492,191339.671875,-0.1312907338142395,0.001,0.2,770111,0.0014259470626711845,0.2
1,756000,False,189,0f52f_00000,2025-06-01_18-08-16,1748790496,4.843307733535767,919.4161884784698,20204,Cerebro,127.0.0.1,919.4161884784698,189,4.816958126142041,1.4689645307830064e-05,4.816663993239639,1.0188122031571034,3.787534888125697,0.006848290257106973,0.02807951099937782,756000,121,33.24,17,1441.56,77,17551,1461.0,1373.0,4000,4,0,0,23.45,67.21666666666665,0.0,0.0,720.78,720.78,4000,4000,720.78,720.78,756000,756000,756000,756000,4000,4000,33.24,33.24,0.0,4125,756000,145926.0,0.2120918483346325,4000,774236,0.0,4125,0.0,0.6626380681991577,0.36177852749824524,-0.08366608619689941,1.213809609413147,145926.0,0.0,189.0,4075.826328153841,10.0,189164.859375,-0.09460002928972244,0.001,0.2,774236,0.0012316994834691286,0.2
1,760000,False,190,0f52f_00000,2025-06-01_18-08-21,1748790501,5.26752233505249,924.6837108135223,20204,Cerebro,127.0.0.1,924.6837108135223,190,4.821361454880493,1.4790748996916291e-05,4.821066434307062,1.0193098301253545,3.788441171244322,0.009845131354735227,0.027245577999856323,760000,119,33.71,19,1415.19,80,17670,1461.0,200.0,4000,4,0,0,24.571428571428573,67.38571428571427,0.0,0.0,707.595,707.595,4000,4000,707.595,707.595,760000,760000,760000,760000,4000,4000,33.71,33.71,0.0,4123,760000,145926.0,0.21224497872808137,4000,778359,0.0,4123,0.0,0.6490567922592163,0.317458838224411,-0.021486282348632812,1.2653539180755615,145926.0,0.0,190.0,4076.072917395219,9.849542617797852,190222.78125,-0.08282668143510818,0.001,0.2,778359,0.004443487152457237,0.2
1,764000,False,191,0f52f_00000,2025-06-01_18-08-26,1748790506,4.86717963218689,929.5508904457092,20204,Cerebro,127.0.0.1,929.5508904457092,191,4.821720891331818,1.4766841869067697e-05,4.821425551963678,1.0192008798239791,3.7889248845321486,0.009813817041338853,0.029583009000634774,764000,121,32.74,17,1427.86,80,17791,1463.0,290.0,4000,4,0,0,27.080000000000002,67.47999999999999,0.0,0.0,713.93,713.93,4000,4000,713.93,713.93,764000,764000,764000,764000,4000,4000,32.74,32.74,0.0,4124,764000,145926.0,0.21239258455883003,4000,782483,0.0,4124,0.0,0.7418017387390137,0.3676969110965729,-0.029674768447875977,1.201196312904358,145926.0,0.0,191.0,4076.319392218954,10.0,186021.59375,-0.017958924174308777,0.001,0.2,782483,0.0009786136215552688,0.2
1,768000,False,192,0f52f_00000,2025-06-01_18-08-31,1748790511,4.812824487686157,934.3637149333954,20204,Cerebro,127.0.0.1,934.3637149333954,192,4.821530111418811,1.4735173751581642e-05,4.821235015444088,1.017884654025997,3.7900842446869922,0.009777251870618918,0.025575374002219178,768000,124,32.18,17,1430.42,80,17915,1463.0,300.0,4000,4,0,0,26.528571428571432,67.45714285714287,0.0,0.0,715.21,715.21,4000,4000,715.21,715.21,768000,768000,768000,768000,4000,4000,32.18,32.18,0.0,4128,768000,145926.0,0.21253541669509163,4000,786611,0.0,4128,0.0,0.7416197657585144,0.3053635358810425,-0.03140866756439209,1.2441458702087402,145926.0,0.0,192.0,4076.5661302544745,10.0,183307.140625,-0.009551024995744228,0.001,0.2,786611,0.0016195038333535194,0.2
1,772000,False,193,0f52f_00000,2025-06-01_18-08-36,1748790516,5.108030319213867,939.4717452526093,20204,Cerebro,127.0.0.1,939.4717452526093,193,4.8242959523051505,1.4716821832182253e-05,4.82400084128971,1.0200110574859456,3.790748061239798,0.009751126351480477,0.029187005999847315,772000,116,34.0,16,1425.5,80,18031,1504.0,100.0,4000,4,0,0,26.799999999999997,67.41666666666667,0.0,0.0,712.75,712.75,4000,4000,712.75,712.75,772000,772000,772000,772000,4000,4000,34.0,34.0,0.0,4120,772000,145926.0,0.21267413729017642,4000,790731,0.0,4120,0.0,0.6674483418464661,0.28864866495132446,-0.02948594093322754,1.24848210811615,145926.0,0.0,193.0,4076.812301590063,9.83970832824707,185733.59375,-0.06682605296373367,0.001,0.2,790731,0.0018251746660098433,0.2
1,776000,False,194,0f52f_00000,2025-06-01_18-08-41,1748790521,4.834146976470947,944.3058922290802,20204,Cerebro,127.0.0.1,944.3058922290802,194,4.82428282578174,1.4688653355831923e-05,4.823987813876856,1.0188091239108255,3.791964098626942,0.009717913088035938,0.026455336001235993,776000,120,32.72,16,1404.28,80,18151,1464.0,-230.0,4000,4,0,0,26.8,67.56666666666666,0.0,0.0,702.14,702.14,4000,4000,702.14,702.14,776000,776000,776000,776000,4000,4000,32.72,32.72,0.0,4124,776000,145926.0,0.21280730490169128,4000,794855,0.0,4124,0.0,1.0370564460754395,0.7528664469718933,-0.015374064445495605,1.3085439205169678,145926.0,0.0,194.0,4077.058292885914,9.858745574951172,148853.65625,0.3128907084465027,0.001,0.2,794855,0.003038601251319051,0.2
1,780000,False,195,0f52f_00000,2025-06-01_18-08-46,1748790526,5.338254451751709,949.6441466808319,20204,Cerebro,127.0.0.1,949.6441466808319,195,4.829321553523925,1.4665766602317563e-05,4.829026371738197,1.0217370126717193,3.7941053666405486,0.00968112795718477,0.033192377000232226,780000,116,35.17,17,1372.63,80,18267,1463.0,-150.0,4000,4,0,0,25.27142857142857,67.55714285714285,0.0,0.0,686.315,686.315,4000,4000,686.315,686.315,780000,780000,780000,780000,4000,4000,35.17,35.17,0.0,4120,780000,145926.0,0.21295328204724792,4000,798975,0.0,4120,0.0,0.5494392514228821,0.2612551748752594,-0.05827629566192627,1.2762515544891357,145926.0,0.0,195.0,4077.303683125689,10.0,188805.5625,-0.19531044363975525,0.001,0.2,798975,0.0008501444244757295,0.2
1,784000,False,196,0f52f_00000,2025-06-01_18-08-51,1748790531,4.792963266372681,954.4371099472046,20204,Cerebro,127.0.0.1,954.4371099472046,196,4.828861886988891,1.4651109359330903e-05,4.828566828020436,1.0206765995447977,3.7947324439746453,0.00964956867738042,0.025982771001872608,784000,125,32.02,15,1406.88,80,18392,1465.0,-140.0,4000,4,0,0,20.919999999999998,67.4,0.0,0.0,703.44,703.44,4000,4000,703.44,703.44,784000,784000,784000,784000,4000,4000,32.02,32.02,0.0,4129,784000,145926.0,0.2130941804394033,4000,803104,0.0,4129,0.0,0.5501719117164612,0.26714739203453064,-0.06755685806274414,1.1948148012161255,145926.0,0.0,196.0,4077.5493597313803,10.0,201783.546875,-0.21086516976356506,0.001,0.2,803104,0.00132061040494591,0.2
1,788000,False,197,0f52f_00000,2025-06-01_18-08-56,1748790536,5.102766275405884,959.5398762226105,20204,Cerebro,127.0.0.1,959.5398762226105,197,4.831505599119224,1.4632598076239525e-05,4.831210783740214,1.0203968635496035,3.797690334534701,0.009613257990790608,0.02825786000059452,788000,124,32.57,17,1429.33,80,18516,1463.0,-120.0,4000,4,0,0,22.528571428571432,67.44285714285715,0.0,0.0,714.665,714.665,4000,4000,714.665,714.665,788000,788000,788000,788000,4000,4000,32.57,32.57,0.0,4127,788000,145926.0,0.21324767784550838,4000,807231,0.0,4127,0.0,0.6566247940063477,0.40336740016937256,-0.07588720321655273,1.223802924156189,145926.0,0.0,197.0,4077.7950924366446,10.0,194615.015625,-0.09861458092927933,0.001,0.2,807231,0.000972688605543226,0.2
1,792000,False,198,0f52f_00000,2025-06-01_18-09-01,1748790541,4.847265958786011,964.3871421813965,20204,Cerebro,127.0.0.1,964.3871421813965,198,4.831535636128129,1.4608272442368712e-05,4.831240701902839,1.0202480789146284,3.7978705331893226,0.009597851410897393,0.02575915699999314,792000,125,31.93,17,1440.57,57,18641,1463.0,1289.0,4000,4,0,0,23.7,67.39999999999999,0.0,0.0,720.285,720.285,4000,4000,720.285,720.285,792000,792000,792000,792000,4000,4000,31.93,31.93,0.0,4129,792000,145926.0,0.21339780039544312,4000,811360,0.0,4129,0.0,0.6276854872703552,0.5050988793373108,-0.11334943771362305,1.152282953262329,145926.0,0.0,198.0,4078.0410555518306,10.0,197201.125,-0.14185792207717896,0.001,0.2,811360,0.0017484540585428476,0.2
1,796000,False,199,0f52f_00000,2025-06-01_18-09-06,1748790546,4.860580921173096,969.2477231025696,20204,Cerebro,127.0.0.1,969.2477231025696,199,4.83172074676726,1.4586190080065593e-05,4.831425975883964,1.0197464801255158,3.7985887498578106,0.009565182896902563,0.02874604999728035,796000,116,33.94,17,1434.56,75,18757,1463.0,1255.0,4000,4,0,0,24.383333333333336,67.43333333333334,0.0,0.0,717.28,717.28,4000,4000,717.28,717.28,796000,796000,796000,796000,4000,4000,33.94,33.94,0.0,4120,796000,145926.0,0.213543508216593,4000,815480,0.0,4120,0.0,0.7950279116630554,0.41251489520072937,-0.013606905937194824,1.2661932706832886,145926.0,0.0,199.0,4078.286319895469,9.841320037841797,172823.828125,0.06413456797599792,0.001,0.2,815480,0.0010056404862552881,0.2
1,800000,True,200,0f52f_00000,2025-06-01_18-09-11,1748790551,4.991656064987183,974.2393791675568,20204,Cerebro,127.0.0.1,974.2393791675568,200,4.833220179299796,1.4570328004995858e-05,4.8329253441250986,1.0207851723247912,3.799069069358961,0.009543059067854307,0.029830028996802867,800000,120,33.18,18,1420.72,80,18877,1462.0,-140.0,4000,4,0,0,24.133333333333336,67.48333333333333,0.0,0.0,710.36,710.36,4000,4000,710.36,710.36,800000,800000,800000,800000,4000,4000,33.18,33.18,0.0,4124,800000,145926.0,0.21368531260127863,4000,819604,0.0,4124,0.0,0.8043158650398254,0.4486362636089325,-0.02073037624359131,1.2586737871170044,145926.0,0.0,200.0,4078.53127484668,10.0,177343.109375,0.056050680577754974,0.001,0.2,819604,0.0018702958477661014,0.2
